traceid,label,activity,anomaly_type,anomaly_details
1147,anomaly,N,activity_switching,"{'index1': 9, 'index2': 6, 'activity1': 'S', 'activity2': 'P'}"
1147,anomaly,R,activity_switching,"{'index1': 9, 'index2': 6, 'activity1': 'S', 'activity2': 'P'}"
1147,anomaly,P,activity_switching,"{'index1': 9, 'index2': 6, 'activity1': 'S', 'activity2': 'P'}"
1147,anomaly,T,activity_switching,"{'index1': 9, 'index2': 6, 'activity1': 'S', 'activity2': 'P'}"
1147,anomaly,U,activity_switching,"{'index1': 9, 'index2': 6, 'activity1': 'S', 'activity2': 'P'}"
1147,anomaly,END,activity_switching,"{'index1': 9, 'index2': 6, 'activity1': 'S', 'activity2': 'P'}"
1148,normal,START,,
1148,normal,F,,
1148,normal,G,,
1148,normal,M,,
1148,normal,Q,,
1148,normal,P,,
1148,normal,O,,
1148,normal,N,,
1148,normal,R,,
1148,normal,S,,
1148,normal,T,,
1148,normal,U,,
1148,normal,END,,
1149,normal,START,,
1149,normal,F,,
1149,normal,L,,
1149,normal,M,,
1149,normal,P,,
1149,normal,N,,
1149,normal,O,,
1149,normal,Q,,
1149,normal,R,,
1149,normal,S,,
1149,normal,T,,
1149,normal,U,,
1149,normal,END,,
1150,normal,START,,
1150,normal,F,,
1150,normal,L,,
1150,normal,M,,
1150,normal,N,,
1150,normal,Q,,
1150,normal,O,,
1150,normal,P,,
1150,normal,R,,
1150,normal,S,,
1150,normal,T,,
1150,normal,U,,
1150,normal,END,,
1151,normal,START,,
1151,normal,F,,
1151,normal,G,,
1151,normal,M,,
1151,normal,Q,,
1151,normal,P,,
1151,normal,O,,
1151,normal,N,,
1151,normal,R,,
1151,normal,S,,
1151,normal,T,,
1151,normal,U,,
1151,normal,END,,
1152,anomaly,START,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,F,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,L,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,M,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,R,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,O,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,P,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,N,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,Q,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,S,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,T,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,U,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1152,anomaly,END,activity_switching,"{'index1': 8, 'index2': 4, 'activity1': 'R', 'activity2': 'Q'}"
1153,normal,START,,
1153,normal,F,,
1153,normal,J,,
1153,normal,K,,
1153,normal,M,,
1153,normal,Q,,
1153,normal,N,,
1153,normal,O,,
1153,normal,P,,
1153,normal,R,,
1153,normal,S,,
1153,normal,T,,
1153,normal,U,,
1153,normal,END,,
1154,anomaly,START,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,F,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,J,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,R,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,M,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,Q,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,P,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,N,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,O,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,K,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,S,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,T,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,U,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1154,anomaly,END,activity_switching,"{'index1': 3, 'index2': 9, 'activity1': 'K', 'activity2': 'R'}"
1155,normal,START,,
1155,normal,F,,
1155,normal,G,,
1155,normal,M,,
1155,normal,O,,
1155,normal,Q,,
1155,normal,N,,
1155,normal,P,,
1155,normal,R,,
1155,normal,S,,
1155,normal,T,,
1155,normal,U,,
1155,normal,END,,
1156,normal,START,,
1156,normal,F,,
1156,normal,J,,
1156,normal,K,,
1156,normal,M,,
1156,normal,P,,
1156,normal,N,,
1156,normal,O,,
1156,normal,Q,,
1156,normal,R,,
1156,normal,S,,
1156,normal,T,,
1156,normal,U,,
1156,normal,END,,
1157,anomaly,START,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,F,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,R,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,M,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,Q,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,P,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,N,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,O,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,G,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,S,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,T,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,U,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1157,anomaly,END,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'G', 'activity2': 'R'}"
1158,normal,START,,
1158,normal,F,,
1158,normal,G,,
1158,normal,H,,
1158,normal,I,,
1158,normal,M,,
1158,normal,P,,
1158,normal,Q,,
1158,normal,N,,
1158,normal,O,,
1158,normal,R,,
1158,normal,S,,
1158,normal,T,,
1158,normal,S,,
1158,normal,T,,
1158,normal,U,,
1158,normal,END,,
1159,anomaly,START,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,F,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,J,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,K,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,M,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,O,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,P,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,N,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,Q,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,S,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,R,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,T,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,U,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1159,anomaly,END,activity_switching,"{'index1': 10, 'index2': 9, 'activity1': 'S', 'activity2': 'R'}"
1160,normal,START,,
1160,normal,F,,
1160,normal,L,,
1160,normal,M,,
1160,normal,Q,,
1160,normal,O,,
1160,normal,N,,
1160,normal,P,,
1160,normal,R,,
1160,normal,S,,
1160,normal,T,,
1160,normal,U,,
1160,normal,END,,
1161,normal,START,,
1161,normal,F,,
1161,normal,G,,
1161,normal,M,,
1161,normal,Q,,
1161,normal,O,,
1161,normal,P,,
1161,normal,N,,
1161,normal,R,,
1161,normal,S,,
1161,normal,T,,
1161,normal,U,,
1161,normal,END,,
1162,normal,START,,
1162,normal,F,,
1162,normal,L,,
1162,normal,M,,
1162,normal,Q,,
1162,normal,P,,
1162,normal,N,,
1162,normal,O,,
1162,normal,R,,
1162,normal,S,,
1162,normal,T,,
1162,normal,U,,
1162,normal,END,,
1163,normal,START,,
1163,normal,F,,
1163,normal,J,,
1163,normal,K,,
1163,normal,M,,
1163,normal,O,,
1163,normal,Q,,
1163,normal,N,,
1163,normal,P,,
1163,normal,R,,
1163,normal,S,,
1163,normal,T,,
1163,normal,U,,
1163,normal,END,,
1164,normal,START,,
1164,normal,F,,
1164,normal,G,,
1164,normal,M,,
1164,normal,P,,
1164,normal,Q,,
1164,normal,N,,
1164,normal,O,,
1164,normal,R,,
1164,normal,S,,
1164,normal,T,,
1164,normal,U,,
1164,normal,END,,
1165,normal,START,,
1165,normal,F,,
1165,normal,G,,
1165,normal,M,,
1165,normal,O,,
1165,normal,Q,,
1165,normal,N,,
1165,normal,P,,
1165,normal,R,,
1165,normal,S,,
1165,normal,T,,
1165,normal,U,,
1165,normal,END,,
1166,normal,START,,
1166,normal,F,,
1166,normal,G,,
1166,normal,H,,
1166,normal,I,,
1166,normal,M,,
1166,normal,N,,
1166,normal,P,,
1166,normal,Q,,
1166,normal,O,,
1166,normal,R,,
1166,normal,S,,
1166,normal,T,,
1166,normal,U,,
1166,normal,END,,
1167,normal,START,,
1167,normal,F,,
1167,normal,G,,
1167,normal,H,,
1167,normal,I,,
1167,normal,M,,
1167,normal,P,,
1167,normal,Q,,
1167,normal,O,,
1167,normal,N,,
1167,normal,R,,
1167,normal,S,,
1167,normal,T,,
1167,normal,U,,
1167,normal,END,,
1168,anomaly,START,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,F,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,T,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,M,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,P,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,Q,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,O,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,N,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,R,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,S,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,T,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,S,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,L,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,U,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1168,anomaly,END,activity_switching,"{'index1': 12, 'index2': 2, 'activity1': 'T', 'activity2': 'L'}"
1169,anomaly,START,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,F,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,P,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,K,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,M,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,N,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,O,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,J,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,Q,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,R,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,S,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,T,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,U,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1169,anomaly,END,activity_switching,"{'index1': 2, 'index2': 7, 'activity1': 'J', 'activity2': 'P'}"
1170,normal,START,,
1170,normal,F,,
1170,normal,J,,
1170,normal,K,,
1170,normal,M,,
1170,normal,N,,
1170,normal,P,,
1170,normal,O,,
1170,normal,Q,,
1170,normal,R,,
1170,normal,S,,
1170,normal,T,,
1170,normal,S,,
1170,normal,T,,
1170,normal,U,,
1170,normal,END,,
1171,normal,START,,
1171,normal,F,,
1171,normal,J,,
1171,normal,K,,
1171,normal,M,,
1171,normal,Q,,
1171,normal,P,,
1171,normal,O,,
1171,normal,N,,
1171,normal,R,,
1171,normal,S,,
1171,normal,T,,
1171,normal,S,,
1171,normal,T,,
1171,normal,U,,
1171,normal,END,,
1172,anomaly,START,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,F,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,J,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,K,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,M,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,T,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,N,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,P,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,Q,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,R,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,S,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,O,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,U,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1172,anomaly,END,activity_switching,"{'index1': 11, 'index2': 5, 'activity1': 'T', 'activity2': 'O'}"
1173,normal,START,,
1173,normal,F,,
1173,normal,J,,
1173,normal,K,,
1173,normal,M,,
1173,normal,N,,
1173,normal,P,,
1173,normal,Q,,
1173,normal,O,,
1173,normal,R,,
1173,normal,S,,
1173,normal,T,,
1173,normal,U,,
1173,normal,END,,
1174,normal,START,,
1174,normal,F,,
1174,normal,G,,
1174,normal,M,,
1174,normal,Q,,
1174,normal,N,,
1174,normal,O,,
1174,normal,P,,
1174,normal,R,,
1174,normal,S,,
1174,normal,T,,
1174,normal,U,,
1174,normal,END,,
1175,normal,START,,
1175,normal,F,,
1175,normal,G,,
1175,normal,H,,
1175,normal,I,,
1175,normal,M,,
1175,normal,Q,,
1175,normal,N,,
1175,normal,P,,
1175,normal,O,,
1175,normal,R,,
1175,normal,S,,
1175,normal,T,,
1175,normal,U,,
1175,normal,END,,
1176,anomaly,START,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,F,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,J,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,K,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,M,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,O,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,R,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,N,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,Q,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,P,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,S,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,T,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,U,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1176,anomaly,END,activity_switching,"{'index1': 6, 'index2': 9, 'activity1': 'P', 'activity2': 'R'}"
1177,anomaly,START,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,F,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,G,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,R,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,I,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,M,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,Q,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,P,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,O,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,N,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,H,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,S,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,T,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,U,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1177,anomaly,END,activity_switching,"{'index1': 10, 'index2': 3, 'activity1': 'R', 'activity2': 'H'}"
1178,anomaly,START,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,G,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,F,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,M,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,N,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,O,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,Q,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,P,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,R,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,S,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,T,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,U,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1178,anomaly,END,activity_switching,"{'index1': 2, 'index2': 1, 'activity1': 'G', 'activity2': 'F'}"
1179,normal,START,,
1179,normal,F,,
1179,normal,J,,
1179,normal,K,,
1179,normal,M,,
1179,normal,Q,,
1179,normal,N,,
1179,normal,P,,
1179,normal,O,,
1179,normal,R,,
1179,normal,S,,
1179,normal,T,,
1179,normal,U,,
1179,normal,END,,
1180,normal,START,,
1180,normal,F,,
1180,normal,L,,
1180,normal,M,,
1180,normal,Q,,
1180,normal,O,,
1180,normal,P,,
1180,normal,N,,
1180,normal,R,,
1180,normal,S,,
1180,normal,T,,
1180,normal,U,,
1180,normal,END,,
1181,normal,START,,
1181,normal,F,,
1181,normal,G,,
1181,normal,H,,
1181,normal,I,,
1181,normal,M,,
1181,normal,P,,
1181,normal,O,,
1181,normal,N,,
1181,normal,Q,,
1181,normal,R,,
1181,normal,S,,
1181,normal,T,,
1181,normal,U,,
1181,normal,END,,
1182,normal,START,,
1182,normal,F,,
1182,normal,J,,
1182,normal,K,,
1182,normal,M,,
1182,normal,Q,,
1182,normal,O,,
1182,normal,N,,
1182,normal,P,,
1182,normal,R,,
1182,normal,S,,
1182,normal,T,,
1182,normal,U,,
1182,normal,END,,
1183,normal,START,,
1183,normal,F,,
1183,normal,J,,
1183,normal,K,,
1183,normal,M,,
1183,normal,N,,
1183,normal,P,,
1183,normal,O,,
1183,normal,Q,,
1183,normal,R,,
1183,normal,S,,
1183,normal,T,,
1183,normal,U,,
1183,normal,END,,
1184,normal,START,,
1184,normal,F,,
1184,normal,L,,
1184,normal,M,,
1184,normal,P,,
1184,normal,O,,
1184,normal,Q,,
1184,normal,N,,
1184,normal,R,,
1184,normal,S,,
1184,normal,T,,
1184,normal,U,,
1184,normal,END,,
1185,normal,START,,
1185,normal,F,,
1185,normal,G,,
1185,normal,M,,
1185,normal,Q,,
1185,normal,O,,
1185,normal,N,,
1185,normal,P,,
1185,normal,R,,
1185,normal,S,,
1185,normal,T,,
1185,normal,U,,
1185,normal,END,,
1186,normal,START,,
1186,normal,F,,
1186,normal,L,,
1186,normal,M,,
1186,normal,P,,
1186,normal,Q,,
1186,normal,N,,
1186,normal,O,,
1186,normal,R,,
1186,normal,S,,
1186,normal,T,,
1186,normal,U,,
1186,normal,END,,
1187,anomaly,START,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,F,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,T,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,M,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,P,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,Q,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,N,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,O,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,R,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,S,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,G,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,U,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1187,anomaly,END,activity_switching,"{'index1': 10, 'index2': 2, 'activity1': 'T', 'activity2': 'G'}"
1188,normal,START,,
1188,normal,F,,
1188,normal,L,,
1188,normal,M,,
1188,normal,P,,
1188,normal,Q,,
1188,normal,O,,
1188,normal,N,,
1188,normal,R,,
1188,normal,S,,
1188,normal,T,,
1188,normal,U,,
1188,normal,END,,
1189,anomaly,START,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,F,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,G,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,H,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,I,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,O,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,M,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,N,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,Q,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,P,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,R,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,S,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,T,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,U,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1189,anomaly,END,activity_switching,"{'index1': 6, 'index2': 5, 'activity1': 'O', 'activity2': 'M'}"
1190,normal,START,,
1190,normal,F,,
1190,normal,L,,
1190,normal,M,,
1190,normal,O,,
1190,normal,Q,,
1190,normal,N,,
1190,normal,P,,
