traceid,label,activity,anomaly_type,anomaly_details
1728,anomaly,F,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,G,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,H,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,I,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,M,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,Q,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,N,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,P,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,O,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,R,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,S,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,T,skipping_activity,"{'index': 13, 'activity': 'U'}"
1728,anomaly,END,skipping_activity,"{'index': 13, 'activity': 'U'}"
1729,anomaly,START,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,F,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,J,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,K,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,O,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,N,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,Q,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,P,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,R,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,S,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,T,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,U,skipping_activity,"{'index': 4, 'activity': 'M'}"
1729,anomaly,END,skipping_activity,"{'index': 4, 'activity': 'M'}"
1730,normal,START,,
1730,normal,F,,
1730,normal,G,,
1730,normal,M,,
1730,normal,P,,
1730,normal,Q,,
1730,normal,N,,
1730,normal,O,,
1730,normal,R,,
1730,normal,S,,
1730,normal,T,,
1730,normal,U,,
1730,normal,END,,
1731,anomaly,START,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,F,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,J,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,K,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,M,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,Q,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,N,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,P,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,O,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,R,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,S,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,T,skipping_activity,"{'index': 12, 'activity': 'U'}"
1731,anomaly,END,skipping_activity,"{'index': 12, 'activity': 'U'}"
1732,anomaly,START,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,F,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,J,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,K,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,M,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,P,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,N,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,Q,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,R,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,S,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,T,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,U,skipping_activity,"{'index': 6, 'activity': 'O'}"
1732,anomaly,END,skipping_activity,"{'index': 6, 'activity': 'O'}"
1733,anomaly,START,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,F,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,G,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,H,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,I,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,M,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,O,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,N,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,P,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,Q,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,S,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,T,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,U,skipping_activity,"{'index': 10, 'activity': 'R'}"
1733,anomaly,END,skipping_activity,"{'index': 10, 'activity': 'R'}"
1734,normal,START,,
1734,normal,F,,
1734,normal,J,,
1734,normal,K,,
1734,normal,M,,
1734,normal,N,,
1734,normal,Q,,
1734,normal,O,,
1734,normal,P,,
1734,normal,R,,
1734,normal,S,,
1734,normal,T,,
1734,normal,U,,
1734,normal,END,,
1735,normal,START,,
1735,normal,F,,
1735,normal,G,,
1735,normal,M,,
1735,normal,Q,,
1735,normal,O,,
1735,normal,N,,
1735,normal,P,,
1735,normal,R,,
1735,normal,S,,
1735,normal,T,,
1735,normal,U,,
1735,normal,END,,
1736,normal,START,,
1736,normal,F,,
1736,normal,L,,
1736,normal,M,,
1736,normal,Q,,
1736,normal,P,,
1736,normal,O,,
1736,normal,N,,
1736,normal,R,,
1736,normal,S,,
1736,normal,T,,
1736,normal,U,,
1736,normal,END,,
1737,normal,START,,
1737,normal,F,,
1737,normal,G,,
1737,normal,M,,
1737,normal,Q,,
1737,normal,O,,
1737,normal,P,,
1737,normal,N,,
1737,normal,R,,
1737,normal,S,,
1737,normal,T,,
1737,normal,U,,
1737,normal,END,,
1738,normal,START,,
1738,normal,F,,
1738,normal,L,,
1738,normal,M,,
1738,normal,O,,
1738,normal,Q,,
1738,normal,P,,
1738,normal,N,,
1738,normal,R,,
1738,normal,S,,
1738,normal,T,,
1738,normal,U,,
1738,normal,END,,
1739,normal,START,,
1739,normal,F,,
1739,normal,J,,
1739,normal,K,,
1739,normal,M,,
1739,normal,N,,
1739,normal,O,,
1739,normal,P,,
1739,normal,Q,,
1739,normal,R,,
1739,normal,S,,
1739,normal,T,,
1739,normal,U,,
1739,normal,END,,
1740,normal,START,,
1740,normal,F,,
1740,normal,J,,
1740,normal,K,,
1740,normal,M,,
1740,normal,O,,
1740,normal,P,,
1740,normal,N,,
1740,normal,Q,,
1740,normal,R,,
1740,normal,S,,
1740,normal,T,,
1740,normal,U,,
1740,normal,END,,
1741,normal,START,,
1741,normal,F,,
1741,normal,J,,
1741,normal,K,,
1741,normal,M,,
1741,normal,N,,
1741,normal,O,,
1741,normal,Q,,
1741,normal,P,,
1741,normal,R,,
1741,normal,S,,
1741,normal,T,,
1741,normal,U,,
1741,normal,END,,
1742,normal,START,,
1742,normal,F,,
1742,normal,J,,
1742,normal,K,,
1742,normal,M,,
1742,normal,N,,
1742,normal,Q,,
1742,normal,P,,
1742,normal,O,,
1742,normal,R,,
1742,normal,S,,
1742,normal,T,,
1742,normal,U,,
1742,normal,END,,
1743,normal,START,,
1743,normal,F,,
1743,normal,J,,
1743,normal,K,,
1743,normal,M,,
1743,normal,N,,
1743,normal,Q,,
1743,normal,P,,
1743,normal,O,,
1743,normal,R,,
1743,normal,S,,
1743,normal,T,,
1743,normal,U,,
1743,normal,END,,
1744,anomaly,START,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,F,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,L,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,N,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,O,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,P,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,Q,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,R,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,S,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,T,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,U,skipping_activity,"{'index': 3, 'activity': 'M'}"
1744,anomaly,END,skipping_activity,"{'index': 3, 'activity': 'M'}"
1745,anomaly,START,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,F,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,L,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,M,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,O,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,Q,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,N,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,R,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,S,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,T,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,U,skipping_activity,"{'index': 7, 'activity': 'P'}"
1745,anomaly,END,skipping_activity,"{'index': 7, 'activity': 'P'}"
1746,normal,START,,
1746,normal,F,,
1746,normal,L,,
1746,normal,M,,
1746,normal,N,,
1746,normal,O,,
1746,normal,P,,
1746,normal,Q,,
1746,normal,R,,
1746,normal,S,,
1746,normal,T,,
1746,normal,U,,
1746,normal,END,,
1747,normal,START,,
1747,normal,F,,
1747,normal,L,,
1747,normal,M,,
1747,normal,O,,
1747,normal,P,,
1747,normal,Q,,
1747,normal,N,,
1747,normal,R,,
1747,normal,S,,
1747,normal,T,,
1747,normal,U,,
1747,normal,END,,
1748,anomaly,START,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,F,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,G,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,H,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,I,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,M,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,Q,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,O,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,N,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,R,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,S,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,T,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,U,skipping_activity,"{'index': 6, 'activity': 'P'}"
1748,anomaly,END,skipping_activity,"{'index': 6, 'activity': 'P'}"
1749,normal,START,,
1749,normal,F,,
1749,normal,J,,
1749,normal,K,,
1749,normal,M,,
1749,normal,P,,
1749,normal,Q,,
1749,normal,O,,
1749,normal,N,,
1749,normal,R,,
1749,normal,S,,
1749,normal,T,,
1749,normal,U,,
1749,normal,END,,
1750,normal,START,,
1750,normal,F,,
1750,normal,L,,
1750,normal,M,,
1750,normal,P,,
1750,normal,Q,,
1750,normal,O,,
1750,normal,N,,
1750,normal,R,,
1750,normal,S,,
1750,normal,T,,
1750,normal,U,,
1750,normal,END,,
1751,normal,START,,
1751,normal,F,,
1751,normal,J,,
1751,normal,K,,
1751,normal,M,,
1751,normal,O,,
1751,normal,N,,
1751,normal,P,,
1751,normal,Q,,
1751,normal,R,,
1751,normal,S,,
1751,normal,T,,
1751,normal,U,,
1751,normal,END,,
1752,normal,START,,
1752,normal,F,,
1752,normal,J,,
1752,normal,K,,
1752,normal,M,,
1752,normal,N,,
1752,normal,O,,
1752,normal,P,,
1752,normal,Q,,
1752,normal,R,,
1752,normal,S,,
1752,normal,T,,
1752,normal,U,,
1752,normal,END,,
1753,anomaly,START,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,F,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,G,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,H,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,M,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,O,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,N,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,Q,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,P,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,R,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,S,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,T,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,U,skipping_activity,"{'index': 4, 'activity': 'I'}"
1753,anomaly,END,skipping_activity,"{'index': 4, 'activity': 'I'}"
1754,normal,START,,
1754,normal,F,,
1754,normal,L,,
1754,normal,M,,
1754,normal,Q,,
1754,normal,N,,
1754,normal,O,,
1754,normal,P,,
1754,normal,R,,
1754,normal,S,,
1754,normal,T,,
1754,normal,U,,
1754,normal,END,,
1755,normal,START,,
1755,normal,F,,
1755,normal,G,,
1755,normal,H,,
1755,normal,I,,
1755,normal,M,,
1755,normal,P,,
1755,normal,Q,,
1755,normal,O,,
1755,normal,N,,
1755,normal,R,,
1755,normal,S,,
1755,normal,T,,
1755,normal,U,,
1755,normal,END,,
1756,normal,START,,
1756,normal,F,,
1756,normal,G,,
1756,normal,H,,
1756,normal,I,,
1756,normal,M,,
1756,normal,N,,
1756,normal,P,,
1756,normal,O,,
1756,normal,Q,,
1756,normal,R,,
1756,normal,S,,
1756,normal,T,,
1756,normal,U,,
1756,normal,END,,
1757,anomaly,START,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,F,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,G,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,H,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,I,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,M,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,N,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,P,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,Q,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,R,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,S,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,T,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,U,skipping_activity,"{'index': 7, 'activity': 'O'}"
1757,anomaly,END,skipping_activity,"{'index': 7, 'activity': 'O'}"
1758,anomaly,START,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,F,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,J,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,K,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,P,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,O,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,N,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,Q,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,R,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,S,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,T,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,U,skipping_activity,"{'index': 4, 'activity': 'M'}"
1758,anomaly,END,skipping_activity,"{'index': 4, 'activity': 'M'}"
1759,normal,START,,
1759,normal,F,,
1759,normal,J,,
1759,normal,K,,
1759,normal,M,,
1759,normal,P,,
1759,normal,O,,
1759,normal,Q,,
1759,normal,N,,
1759,normal,R,,
1759,normal,S,,
1759,normal,T,,
1759,normal,U,,
1759,normal,END,,
1760,normal,START,,
1760,normal,F,,
1760,normal,L,,
1760,normal,M,,
1760,normal,Q,,
1760,normal,O,,
1760,normal,N,,
1760,normal,P,,
1760,normal,R,,
1760,normal,S,,
1760,normal,T,,
1760,normal,U,,
1760,normal,END,,
1761,normal,START,,
1761,normal,F,,
1761,normal,G,,
1761,normal,H,,
1761,normal,I,,
1761,normal,M,,
1761,normal,N,,
1761,normal,P,,
1761,normal,O,,
1761,normal,Q,,
1761,normal,R,,
1761,normal,S,,
1761,normal,T,,
1761,normal,U,,
1761,normal,END,,
1762,normal,START,,
1762,normal,F,,
1762,normal,J,,
1762,normal,K,,
1762,normal,M,,
1762,normal,Q,,
1762,normal,O,,
1762,normal,N,,
1762,normal,P,,
1762,normal,R,,
1762,normal,S,,
1762,normal,T,,
1762,normal,U,,
1762,normal,END,,
1763,normal,START,,
1763,normal,F,,
1763,normal,G,,
1763,normal,H,,
1763,normal,I,,
1763,normal,M,,
1763,normal,O,,
1763,normal,Q,,
1763,normal,P,,
1763,normal,N,,
1763,normal,R,,
1763,normal,S,,
1763,normal,T,,
1763,normal,U,,
1763,normal,END,,
1764,normal,START,,
1764,normal,F,,
1764,normal,J,,
1764,normal,K,,
1764,normal,M,,
1764,normal,N,,
1764,normal,O,,
1764,normal,Q,,
1764,normal,P,,
1764,normal,R,,
1764,normal,S,,
1764,normal,T,,
1764,normal,U,,
1764,normal,END,,
1765,normal,START,,
1765,normal,F,,
1765,normal,L,,
1765,normal,M,,
1765,normal,N,,
1765,normal,P,,
1765,normal,O,,
1765,normal,Q,,
1765,normal,R,,
1765,normal,S,,
1765,normal,T,,
1765,normal,U,,
1765,normal,END,,
1766,normal,START,,
1766,normal,F,,
1766,normal,L,,
1766,normal,M,,
1766,normal,N,,
1766,normal,O,,
1766,normal,P,,
1766,normal,Q,,
1766,normal,R,,
1766,normal,S,,
1766,normal,T,,
1766,normal,U,,
1766,normal,END,,
1767,normal,START,,
1767,normal,F,,
1767,normal,J,,
1767,normal,K,,
1767,normal,M,,
1767,normal,Q,,
1767,normal,N,,
1767,normal,P,,
1767,normal,O,,
1767,normal,R,,
1767,normal,S,,
1767,normal,T,,
1767,normal,U,,
1767,normal,END,,
1768,normal,START,,
1768,normal,F,,
1768,normal,G,,
1768,normal,M,,
1768,normal,P,,
1768,normal,N,,
1768,normal,O,,
1768,normal,Q,,
1768,normal,R,,
1768,normal,S,,
1768,normal,T,,
1768,normal,U,,
1768,normal,END,,
1769,normal,START,,
1769,normal,F,,
1769,normal,J,,
1769,normal,K,,
1769,normal,M,,
1769,normal,O,,
1769,normal,Q,,
1769,normal,P,,
1769,normal,N,,
1769,normal,R,,
1769,normal,S,,
1769,normal,T,,
1769,normal,U,,
1769,normal,END,,
1770,normal,START,,
1770,normal,F,,
1770,normal,L,,
1770,normal,M,,
1770,normal,P,,
1770,normal,N,,
1770,normal,Q,,
1770,normal,O,,
1770,normal,R,,
1770,normal,S,,
1770,normal,T,,
1770,normal,S,,
1770,normal,T,,
1770,normal,U,,
1770,normal,END,,
1771,normal,START,,
1771,normal,F,,
1771,normal,G,,
1771,normal,H,,
1771,normal,I,,
1771,normal,M,,
1771,normal,O,,
1771,normal,P,,
1771,normal,Q,,
1771,normal,N,,
1771,normal,R,,
1771,normal,S,,
1771,normal,T,,
1771,normal,U,,
1771,normal,END,,
1772,anomaly,START,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,F,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,M,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,Q,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,N,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,P,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,O,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,R,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,S,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,T,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,U,skipping_activity,"{'index': 2, 'activity': 'G'}"
1772,anomaly,END,skipping_activity,"{'index': 2, 'activity': 'G'}"
1773,anomaly,START,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,F,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,G,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,H,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,M,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,O,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,P,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,N,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,Q,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,R,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,S,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,T,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,U,skipping_activity,"{'index': 4, 'activity': 'I'}"
1773,anomaly,END,skipping_activity,"{'index': 4, 'activity': 'I'}"
1774,normal,START,,
1774,normal,F,,
1774,normal,L,,
1774,normal,M,,
1774,normal,P,,
1774,normal,O,,
1774,normal,N,,
1774,normal,Q,,
1774,normal,R,,
1774,normal,S,,
1774,normal,T,,
1774,normal,U,,
1774,normal,END,,
1775,normal,START,,
1775,normal,F,,
1775,normal,G,,
1775,normal,H,,
1775,normal,I,,
1775,normal,M,,
1775,normal,Q,,
1775,normal,P,,
1775,normal,O,,
1775,normal,N,,
1775,normal,R,,
1775,normal,S,,
1775,normal,T,,
1775,normal,U,,
1775,normal,END,,
1776,normal,START,,
1776,normal,F,,
1776,normal,J,,
1776,normal,K,,
1776,normal,M,,
1776,normal,P,,
1776,normal,N,,
1776,normal,Q,,
1776,normal,O,,
1776,normal,R,,
1776,normal,S,,
1776,normal,T,,
1776,normal,U,,
1776,normal,END,,
1777,normal,START,,
1777,normal,F,,
1777,normal,G,,
1777,normal,H,,
1777,normal,I,,
1777,normal,M,,
1777,normal,P,,
1777,normal,O,,
1777,normal,Q,,
1777,normal,N,,
1777,normal,R,,
1777,normal,S,,
1777,normal,T,,
1777,normal,U,,
1777,normal,END,,
1778,anomaly,START,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,F,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,H,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,I,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,M,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,P,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,O,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,Q,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,N,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,R,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,S,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,T,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,U,skipping_activity,"{'index': 2, 'activity': 'G'}"
1778,anomaly,END,skipping_activity,"{'index': 2, 'activity': 'G'}"
1779,normal,START,,
1779,normal,F,,
1779,normal,G,,
1779,normal,H,,
1779,normal,I,,
1779,normal,M,,
1779,normal,O,,
1779,normal,Q,,
1779,normal,N,,
1779,normal,P,,
1779,normal,R,,
1779,normal,S,,
1779,normal,T,,
1779,normal,U,,
1779,normal,END,,
1780,normal,START,,
1780,normal,F,,
1780,normal,J,,
1780,normal,K,,
1780,normal,M,,
1780,normal,P,,
1780,normal,Q,,
1780,normal,O,,
1780,normal,N,,
1780,normal,R,,
1780,normal,S,,
1780,normal,T,,
1780,normal,U,,
1780,normal,END,,
1781,normal,START,,
1781,normal,F,,
1781,normal,L,,
1781,normal,M,,
1781,normal,O,,
1781,normal,P,,
1781,normal,Q,,
1781,normal,N,,
1781,normal,R,,
1781,normal,S,,
1781,normal,T,,
1781,normal,U,,
1781,normal,END,,
1782,anomaly,START,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,F,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,L,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,M,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,P,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,O,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,Q,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,N,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,R,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,T,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,S,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,T,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,U,skipping_activity,"{'index': 9, 'activity': 'S'}"
1782,anomaly,END,skipping_activity,"{'index': 9, 'activity': 'S'}"
1783,anomaly,START,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,F,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,L,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,O,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,N,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,P,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,Q,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,R,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,S,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,T,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,U,skipping_activity,"{'index': 3, 'activity': 'M'}"
1783,anomaly,END,skipping_activity,"{'index': 3, 'activity': 'M'}"
1784,normal,START,,
1784,normal,F,,
1784,normal,G,,
1784,normal,M,,
1784,normal,O,,
1784,normal,N,,
1784,normal,P,,
1784,normal,Q,,
1784,normal,R,,
1784,normal,S,,
1784,normal,T,,
1784,normal,U,,
1784,normal,END,,
1785,anomaly,START,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,F,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,J,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,K,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,M,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,P,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,N,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,O,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,Q,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,S,skipping_activity,"{'index': 9, 'activity': 'R'}"
1785,anomaly,T,skipping_activity,"{'index': 9, 'activity': 'R'}"
